iso3,month,risk_3,risk_12,logfat_risk_3,logfat_risk_12,INFORM,VU,CC,HA,event_type,sub_event_type,disorder_type,events,fatalities,hdx_alert_level,hdx_value,monthly_displacement,Flight,Airport,Travel,Train,Bus,Passport,Travel_visa,Right_of_asylum,rolling_3m_displacements,allocation-eligible,target_2m,risk_gt_06,is_protracted,disp_6m_avg,fat_6m_avg,hdx_med_high_count,hdx_3m_sum,p_sig1,p_sig2,p_sig3,protracted_signal,h_sig1,h_sig2,hard_onset_signal,early_signal,monthly_displacement_lag1,monthly_displacement_lag2,fatalities_lag1,events_lag1,risk_3_lag1,risk_12_lag1,logfat_risk_3_lag1,logfat_risk_12_lag1,hdx_alert_max,hdx_alert_sum,hdx_alert_mean,acled_civilian_targeted,acled_heavy_warfare,acled_social_unrest,acled_territorial_shift,acled_strategic_or_other,acled_political_violence,Flight_lag_1m,Airport_lag_1m,Travel_lag_1m,Train_lag_1m,Bus_lag_1m,Passport_lag_1m,Travel_visa_lag_1m,Right_of_asylum_lag_1m,Flight_lag_2m,Airport_lag_2m,Travel_lag_2m,Train_lag_2m,Bus_lag_2m,Passport_lag_2m,Travel_visa_lag_2m,Right_of_asylum_lag_2m,Flight_lag_3m,Airport_lag_3m,Travel_lag_3m,Train_lag_3m,Bus_lag_3m,Passport_lag_3m,Travel_visa_lag_3m,Right_of_asylum_lag_3m,Flight_growth_1m,Airport_growth_1m,Travel_growth_1m,Train_growth_1m,Bus_growth_1m,Passport_growth_1m,Travel_visa_growth_1m,Right_of_asylum_growth_1m,Flight_rolling_mean_3m,Airport_rolling_mean_3m,Travel_rolling_mean_3m,Train_rolling_mean_3m,Bus_rolling_mean_3m,Passport_rolling_mean_3m,Travel_visa_rolling_mean_3m,Right_of_asylum_rolling_mean_3m
GUY,2020-04-01,0.0077979377456046,0.0284396001427377,0.0129417791181545,0.0852236785208716,3.1,2.7,5.2,2.1,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,6.0,0.0078352528593364,0.0254956726590676,0.0144936394255949,0.0807025654474006,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2020-05-01,0.00759101871501,0.0267547909358907,0.0115905953967046,0.0850643206155846,3.4,3.1,5.3,2.4,"['Protests', 'Riots']","['Peaceful protest', 'Protest with intervention', 'Mob violence']","['Demonstrations', 'Political violence']",8.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0077979377456046,0.0284396001427377,0.0129417791181545,0.0852236785208716,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2020-06-01,0.0085880597784388,0.0345225751940173,0.0106391044871082,0.0811759319465166,3.4,3.1,5.3,2.4,"['Protests', 'Strategic developments']","['Peaceful protest', 'Looting/property destruction']","['Demonstrations', 'Strategic developments']",5.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,8.0,0.00759101871501,0.0267547909358907,0.0115905953967046,0.0850643206155846,0,0,0.0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2020-07-01,0.0083545561882243,0.0309236458406474,0.0136861059988821,0.0780965164347748,3.4,3.1,5.3,2.4,"['Protests', 'Riots', 'Strategic developments', 'Violence against civilians']","['Protest with intervention', 'Mob violence', 'Looting/property destruction', 'Attack']","['Demonstrations', 'Political violence', 'Strategic developments']",11.0,1.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.3333333333333333,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,5.0,0.0085880597784388,0.0345225751940173,0.0106391044871082,0.0811759319465166,0,0,0.0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2020-08-01,0.0084240180671116,0.0356478976073163,0.0121067135949943,0.0861801326709995,3.4,3.1,5.3,2.4,"['Riots', 'Strategic developments', 'Violence against civilians']","['Mob violence', 'Violent demonstration', 'Arrests', 'Change to group/activity', 'Attack']","['Political violence', 'Demonstrations', 'Strategic developments']",21.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,1.0,11.0,0.0083545561882243,0.0309236458406474,0.0136861059988821,0.0780965164347748,0,0,0.0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2020-09-01,0.0084490085877416,0.0288959727639438,0.0120740154752756,0.0812905281465898,3.4,3.1,5.3,2.4,"['Battles', 'Protests', 'Riots', 'Violence against civilians']","['Armed clash', 'Peaceful protest', 'Mob violence', 'Violent demonstration', 'Protest with intervention', 'Attack']","['Political violence', 'Demonstrations']",51.0,4.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.8333333333333334,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,21.0,0.0084240180671116,0.0356478976073163,0.0121067135949943,0.0861801326709995,0,0,0.0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2020-10-01,0.0082435548200656,0.0301826582162245,0.0172647653380293,0.0850202320636492,3.4,3.1,5.3,2.4,"['Battles', 'Protests', 'Riots']","['Armed clash', 'Peaceful protest', 'Protest with intervention', 'Violent demonstration']","['Political violence', 'Demonstrations']",7.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.8333333333333334,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,4.0,51.0,0.0084490085877416,0.0288959727639438,0.0120740154752756,0.0812905281465898,0,0,0.0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2020-11-01,0.0084780798537666,0.025605313077366,0.0126965050927815,0.0706196604666987,3.4,3.1,5.3,2.4,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.8333333333333334,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,7.0,0.0082435548200656,0.0301826582162245,0.0172647653380293,0.0850202320636492,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2020-12-01,0.0089238073191842,0.0263266342774667,0.0121119047694996,0.0714359376236817,3.4,3.1,5.3,2.4,['Riots'],"['Mob violence', 'Violent demonstration']","['Political violence', 'Demonstrations']",2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.8333333333333334,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0084780798537666,0.025605313077366,0.0126965050927815,0.0706196604666987,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-01-01,0.0096382560627966,0.0440931094635059,0.0114989778231182,0.0802934146374439,3.4,3.1,5.3,2.4,"['Battles', 'Strategic developments', 'Riots', 'Protests']","['Armed clash', 'Arrests', 'Mob violence', 'Peaceful protest']","['Political violence', 'Strategic developments', 'Demonstrations']",4.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.6666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.0089238073191842,0.0263266342774667,0.0121119047694996,0.0714359376236817,0,0,0.0,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-02-01,0.009099907942643,0.0414470229019838,0.0111535081486587,0.0929089142884147,3.4,3.1,5.3,2.4,['Protests'],['Peaceful protest'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.6666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,4.0,0.0096382560627966,0.0440931094635059,0.0114989778231182,0.0802934146374439,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-03-01,0.0091537631969924,0.042102929220219,0.0102578598440765,0.0914158265100594,3.4,3.1,5.3,2.4,['Protests'],['Peaceful protest'],['Demonstrations'],5.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.009099907942643,0.0414470229019838,0.0111535081486587,0.0929089142884147,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-04-01,0.0090308482467797,0.0335232241182901,0.0108260083584223,0.0809850655539155,3.4,3.1,5.3,2.4,"['Violence against civilians', 'Protests']","['Attack', 'Peaceful protest']","['Political violence', 'Demonstrations']",7.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,5.0,0.0091537631969924,0.042102929220219,0.0102578598440765,0.0914158265100594,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-05-01,0.0089517197768533,0.037470826073254,0.0102381731103391,0.0782043988663363,3.3,3.1,5.1,2.2,"['Protests', 'Riots']","['Peaceful protest', 'Violent demonstration']",['Demonstrations'],5.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,7.0,0.0090308482467797,0.0335232241182901,0.0108260083584223,0.0809850655539155,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-06-01,0.0090965143785,0.0328830762891069,0.0096686061506456,0.1034075421473575,3.3,3.1,5.1,2.2,[],[],[],0.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,5.0,0.0089517197768533,0.037470826073254,0.0102381731103391,0.0782043988663363,0,0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-07-01,0.0094418505283896,0.0301887056085983,0.0119696128551957,0.0797804601294648,3.3,3.1,5.1,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],4.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0090965143785,0.0328830762891069,0.0096686061506456,0.1034075421473575,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-08-01,0.0089327481136306,0.026787314516192,0.009388085255355,0.0743335970996305,3.3,3.1,5.1,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],7.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,4.0,0.0094418505283896,0.0301887056085983,0.0119696128551957,0.0797804601294648,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-09-01,0.0092738470907902,0.026345588224169,0.010204463214341,0.0745312201612267,3.3,3.1,5.1,2.2,"['Protests', 'Riots', 'Violence against civilians']","['Peaceful protest', 'Mob violence', 'Violent demonstration', 'Attack']","['Demonstrations', 'Political violence']",11.0,1.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,7.0,0.0089327481136306,0.026787314516192,0.009388085255355,0.0743335970996305,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-10-01,0.008701894239124,0.0287920213332156,0.0104168901963584,0.0820056909894523,3.3,3.1,5.1,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,1.0,11.0,0.0092738470907902,0.026345588224169,0.010204463214341,0.0745312201612267,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-11-01,0.0089782424556861,0.0229863208749364,0.0091801652692718,0.0942050019754174,3.3,3.1,5.1,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],1.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.008701894239124,0.0287920213332156,0.0104168901963584,0.0820056909894523,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2021-12-01,0.007931653071907,0.0204894161740018,0.0094004301427078,0.0705966652647867,3.3,3.1,5.1,2.2,"['Riots', 'Violence against civilians']","['Violent demonstration', 'Sexual violence']","['Demonstrations', 'Political violence']",2.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,1.0,0.0089782424556861,0.0229863208749364,0.0091801652692718,0.0942050019754174,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-01-01,0.0084576636915313,0.0217402870396069,0.0100100530431431,0.0745282292713641,3.3,3.1,5.1,2.2,"['Protests', 'Riots']","['Peaceful protest', 'Protest with intervention', 'Violent demonstration', 'Mob violence']","['Demonstrations', 'Political violence']",5.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,2.0,0.007931653071907,0.0204894161740018,0.0094004301427078,0.0705966652647867,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-02-01,0.0078949752072577,0.019534412898189,0.0110983279323782,0.0802488649696311,3.3,3.1,5.1,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],6.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,5.0,0.0084576636915313,0.0217402870396069,0.0100100530431431,0.0745282292713641,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-03-01,0.007891853017494,0.0180892128921044,0.0108514261383153,0.0763438124673876,3.3,3.1,5.1,2.2,"['Protests', 'Riots']","['Peaceful protest', 'Violent demonstration']",['Demonstrations'],9.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,6.0,0.0078949752072577,0.019534412898189,0.0110983279323782,0.0802488649696311,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-04-01,0.0086511380047802,0.018081509499682,0.0100062090828228,0.088764325707949,3.3,3.1,5.1,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],6.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,9.0,0.007891853017494,0.0180892128921044,0.0108514261383153,0.0763438124673876,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-05-01,0.0085150563552979,0.0183067383353748,0.0104866814971864,0.0853515411223917,3.9,5.2,5.2,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],4.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,6.0,0.0086511380047802,0.018081509499682,0.0100062090828228,0.088764325707949,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-06-01,0.0086303386362382,0.0177102030614142,0.0105322302367129,0.0688778389916278,3.9,5.2,5.2,2.2,"['Protests', 'Riots', 'Violence against civilians']","['Peaceful protest', 'Violent demonstration', 'Attack']","['Demonstrations', 'Political violence']",11.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,4.0,0.0085150563552979,0.0183067383353748,0.0104866814971864,0.0853515411223917,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-07-01,0.0080603676730737,0.0169182101860551,0.0104711870535229,0.0687170119769347,3.9,5.2,5.2,2.2,"['Protests', 'Violence against civilians']","['Peaceful protest', 'Attack']","['Demonstrations', 'Political violence']",8.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,11.0,0.0086303386362382,0.0177102030614142,0.0105322302367129,0.0688778389916278,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-08-01,0.0083290547045792,0.0182355923482416,0.0121106060732446,0.0712895732479633,3.9,5.2,5.2,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],5.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,8.0,0.0080603676730737,0.0169182101860551,0.0104711870535229,0.0687170119769347,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-09-01,0.0078480133726714,0.0187908449653951,0.010973853058861,0.0827161105856982,3.9,5.2,5.2,2.2,"['Protests', 'Riots']","['Peaceful protest', 'Mob violence']","['Demonstrations', 'Political violence']",5.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,5.0,0.0083290547045792,0.0182355923482416,0.0121106060732446,0.0712895732479633,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-10-01,0.0083941172360816,0.0197737950206161,0.0096838574636152,0.0689614634231602,3.9,5.2,5.2,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],5.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,5.0,0.0078480133726714,0.0187908449653951,0.010973853058861,0.0827161105856982,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-11-01,0.0076971007772227,0.0162942465813324,0.0100955324190114,0.071601602374648,3.9,5.2,5.2,2.2,"['Strategic developments', 'Protests', 'Violence against civilians']","['Looting/property destruction', 'Peaceful protest', 'Attack']","['Strategic developments', 'Demonstrations', 'Political violence']",4.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,5.0,0.0083941172360816,0.0197737950206161,0.0096838574636152,0.0689614634231602,0,0,0.0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2022-12-01,0.0079115128520396,0.0161914042794148,0.0091381693503069,0.0834105732890894,3.9,5.2,5.2,2.2,"['Violence against civilians', 'Strategic developments', 'Battles', 'Protests', 'Riots']","['Attack', 'Other', 'Armed clash', 'Peaceful protest', 'Mob violence', 'Arrests', 'Sexual violence']","['Political violence', 'Strategic developments', 'Demonstrations']",10.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,4.0,0.0076971007772227,0.0162942465813324,0.0100955324190114,0.071601602374648,0,0,0.0,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2023-01-01,0.0082610178520746,0.0170325222060878,0.0096901616444692,0.075663527373532,3.9,5.2,5.2,2.2,"['Protests', 'Riots']","['Peaceful protest', 'Violent demonstration']",['Demonstrations'],3.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,10.0,0.0079115128520396,0.0161914042794148,0.0091381693503069,0.0834105732890894,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2023-02-01,0.0084265681346421,0.0171477599710893,0.0094250938853231,0.0774222399727782,3.9,5.2,5.2,2.2,"['Protests', 'Violence against civilians', 'Riots']","['Peaceful protest', 'Attack', 'Protest with intervention', 'Mob violence']","['Demonstrations', 'Political violence']",6.0,1.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,3.0,0.0082610178520746,0.0170325222060878,0.0096901616444692,0.075663527373532,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2023-03-01,0.0082999835902795,0.0189391961448872,0.0097841094080127,0.0743141312434313,3.9,5.2,5.2,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],4.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,1.0,6.0,0.0084265681346421,0.0171477599710893,0.0094250938853231,0.0774222399727782,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2023-04-01,0.0077754966268346,0.0157485826130843,0.0097056326370779,0.069752161903638,3.9,5.2,5.2,2.2,['Protests'],['Peaceful protest'],['Demonstrations'],4.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,4.0,0.0082999835902795,0.0189391961448872,0.0097841094080127,0.0743141312434313,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2023-05-01,0.00856415152639,0.0220522918120324,0.0084056437431897,0.0717601658490246,3.6,4.4,5.1,2.1,"['Protests', 'Riots']","['Peaceful protest', 'Mob violence', 'Violent demonstration']","['Demonstrations', 'Political violence']",13.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,4.0,0.0077754966268346,0.0157485826130843,0.0097056326370779,0.069752161903638,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2023-06-01,0.0088815490748618,0.0181505870629207,0.0082541775461603,0.0751085240883308,3.6,4.4,5.1,2.1,"['Protests', 'Riots']","['Peaceful protest', 'Mob violence']","['Demonstrations', 'Political violence']",5.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,13.0,0.00856415152639,0.0220522918120324,0.0084056437431897,0.0717601658490246,0,0,0.0,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2023-07-01,0.0089481875049731,0.0195965156806846,0.0087918003409143,0.0787806276372307,3.6,4.4,5.1,2.1,['Protests'],"['Peaceful protest', 'Protest with intervention']",['Demonstrations'],4.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.16666666666666666,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,5.0,0.0088815490748618,0.0181505870629207,0.0082541775461603,0.0751085240883308,0,0,0.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2023-08-01,0.0080926723855775,0.0170606497267719,0.0090325048609184,0.0729365043932575,3.6,4.4,5.1,2.1,"['Protests', 'Battles']","['Peaceful protest', 'Armed clash', 'Protest with intervention']","['Demonstrations', 'Political violence']",6.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,4.0,0.0089481875049731,0.0195965156806846,0.0087918003409143,0.0787806276372307,0,0,0.0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2023-09-01,0.0080161624347693,0.0181386466057322,0.0092236119939664,0.0758960717556855,3.6,4.4,5.1,2.1,"['Battles', 'Protests', 'Strategic developments']","['Armed clash', 'Peaceful protest', 'Protest with intervention', 'Arrests']","['Political violence', 'Demonstrations', 'Strategic developments']",10.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,6.0,0.0080926723855775,0.0170606497267719,0.0090325048609184,0.0729365043932575,0,0,0.0,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2023-10-01,0.0080514463533151,0.0196370722991129,0.009251260177532,0.0691641012400299,3.6,4.4,5.1,2.1,"['Protests', 'Strategic developments', 'Riots']","['Peaceful protest', 'Arrests', 'Violent demonstration']","['Demonstrations', 'Strategic developments']",6.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,10.0,0.0080161624347693,0.0181386466057322,0.0092236119939664,0.0758960717556855,0,0,0.0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2023-11-01,0.0077976506541869,0.019847027671899,0.0104278175800237,0.0691029205602791,3.6,4.4,5.1,2.1,"['Strategic developments', 'Protests', 'Violence against civilians']","['Arrests', 'Peaceful protest', 'Attack']","['Strategic developments', 'Demonstrations', 'Political violence']",3.0,0.0,[],0.0,0.0,,,,,,,,,0.0,0,0,False,0,0.0,0.0,0,0.0,False,True,False,True,False,False,False,0,0.0,0.0,0.0,6.0,0.0080514463533151,0.0196370722991129,0.009251260177532,0.0691641012400299,0,0,0.0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
