iso3,month,monthly_displacement
ROU,2024-07-01,0.0
ROU,2024-08-01,0.0
ROU,2024-09-01,0.0
ROU,2024-10-01,0.0
ROU,2024-11-01,0.0
ROU,2024-12-01,0.0
ROU,2025-01-01,0.0
ROU,2025-02-01,0.0
ROU,2025-03-01,0.0
ROU,2025-04-01,0.0
ROU,2025-05-01,0.0
ROU,2025-06-01,0.0
ROU,2025-07-01,0.0
ROU,2025-08-01,0.0
ROU,2025-09-01,0.0
ROU,2025-10-01,0.0
ROU,2025-11-01,246.0
ROU,2025-12-01,0.0
ROU,2026-01-01,0.0
ROU,2026-02-01,0.0
ROU,2026-03-01,0.0
ROU,2026-04-01,0.0
RUS,2018-01-01,0.0
RUS,2018-02-01,0.0
RUS,2018-03-01,0.0
RUS,2018-04-01,0.0
RUS,2018-05-01,0.0
RUS,2018-06-01,0.0
RUS,2018-07-01,0.0
RUS,2018-08-01,0.0
RUS,2018-09-01,0.0
RUS,2018-10-01,0.0
RUS,2018-11-01,0.0
RUS,2018-12-01,0.0
RUS,2019-01-01,0.0
RUS,2019-02-01,0.0
RUS,2019-03-01,0.0
RUS,2019-04-01,0.0
RUS,2019-05-01,0.0
RUS,2019-06-01,0.0
RUS,2019-07-01,0.0
RUS,2019-08-01,0.0
RUS,2019-09-01,0.0
RUS,2019-10-01,0.0
RUS,2019-11-01,0.0
RUS,2019-12-01,0.0
RUS,2020-01-01,0.0
RUS,2020-02-01,0.0
RUS,2020-03-01,0.0
RUS,2020-04-01,0.0
RUS,2020-05-01,0.0
RUS,2020-06-01,0.0
RUS,2020-07-01,0.0
RUS,2020-08-01,0.0
RUS,2020-09-01,0.0
RUS,2020-10-01,0.0
RUS,2020-11-01,0.0
RUS,2020-12-01,0.0
RUS,2021-01-01,0.0
RUS,2021-02-01,0.0
RUS,2021-03-01,0.0
RUS,2021-04-01,0.0
RUS,2021-05-01,0.0
RUS,2021-06-01,0.0
RUS,2021-07-01,0.0
RUS,2021-08-01,0.0
RUS,2021-09-01,0.0
RUS,2021-10-01,0.0
RUS,2021-11-01,0.0
RUS,2021-12-01,0.0
RUS,2022-01-01,0.0
RUS,2022-02-01,0.0
RUS,2022-03-01,0.0
RUS,2022-04-01,0.0
RUS,2022-05-01,0.0
RUS,2022-06-01,0.0
RUS,2022-07-01,0.0
RUS,2022-08-01,0.0
RUS,2022-09-01,0.0
RUS,2022-10-01,54.0
RUS,2022-11-01,0.0
RUS,2022-12-01,0.0
RUS,2023-01-01,3.0
RUS,2023-02-01,0.0
RUS,2023-03-01,0.0
RUS,2023-04-01,0.0
RUS,2023-05-01,0.0
RUS,2023-06-01,60000.0
RUS,2023-07-01,0.0
RUS,2023-08-01,0.0
RUS,2023-09-01,0.0
RUS,2023-10-01,0.0
RUS,2023-11-01,0.0
RUS,2023-12-01,0.0
RUS,2024-01-01,1418.0
RUS,2024-02-01,0.0
RUS,2024-03-01,5887.0
RUS,2024-04-01,2070.0000003
RUS,2024-05-01,258.0
RUS,2024-06-01,20.0
RUS,2024-07-01,251.0
RUS,2024-08-01,152932.999996
RUS,2024-09-01,16627.5
RUS,2024-10-01,97.5
RUS,2024-11-01,22.0
RUS,2024-12-01,16.0
RUS,2025-01-01,102.0
RUS,2025-02-01,0.0
RUS,2025-03-01,0.0
RUS,2025-04-01,0.0
RUS,2025-05-01,0.0
RUS,2025-06-01,0.0
RUS,2025-07-01,3.0
RUS,2025-08-01,0.0
RUS,2025-09-01,0.0
RUS,2025-10-01,0.0
RUS,2025-11-01,0.0
RUS,2025-12-01,83.0
RUS,2026-01-01,12.0
RUS,2026-02-01,8.0
RUS,2026-03-01,15.0
RUS,2026-04-01,9.0
SDN,2018-01-01,0.0
SDN,2018-02-01,0.0
SDN,2018-03-01,0.0
SDN,2018-04-01,11500.0
SDN,2018-05-01,3375.0
SDN,2018-06-01,7008.0
SDN,2018-07-01,11.0
SDN,2018-08-01,1001.0
SDN,2018-09-01,5161.290324
SDN,2018-10-01,5333.3333348
SDN,2018-11-01,5161.290324
SDN,2018-12-01,344.0860216
SDN,2019-01-01,4008.90560478
SDN,2019-02-01,4937.4631264
SDN,2019-03-01,2587.90560476
SDN,2019-04-01,506.4247787
SDN,2019-05-01,521.23893799
SDN,2019-06-01,10104.424778569999
SDN,2019-07-01,532.23893799
SDN,2019-08-01,521.23893799
SDN,2019-09-01,504.4247787
SDN,2019-10-01,533.23893799
SDN,2019-11-01,515.4247786999999
SDN,2019-12-01,84.07079644999999
SDN,2020-01-01,825.0
SDN,2020-02-01,0.0
SDN,2020-03-01,1793.0
SDN,2020-04-01,0.0
SDN,2020-05-01,25645.297435665
SDN,2020-06-01,2929.4478021
SDN,2020-07-01,29526.25476251
SDN,2020-08-01,11618.0
SDN,2020-09-01,0.0
SDN,2020-10-01,4529.9999996999995
SDN,2020-11-01,0.0
SDN,2020-12-01,0.0
SDN,2021-01-01,12684.5217392
SDN,2021-02-01,22197.913043599998
SDN,2021-03-01,24576.2608697
SDN,2021-04-01,23783.478261
SDN,2021-05-01,24576.2608697
SDN,2021-06-01,23783.478261
SDN,2021-07-01,26189.294202999998
SDN,2021-08-01,71354.2275354
SDN,2021-09-01,23783.478261
SDN,2021-10-01,14270.0869566
SDN,2021-11-01,0.0
SDN,2021-12-01,0.0
SDN,2022-01-01,22010.7289157
SDN,2022-02-01,19870.7228916
SDN,2022-03-01,21999.7289157
SDN,2022-04-01,80968.060249
SDN,2022-05-01,21999.7289157
SDN,2022-06-01,22139.710241
SDN,2022-07-01,55772.4364211
SDN,2022-08-01,39157.5964178
SDN,2022-09-01,25474.8352416
SDN,2022-10-01,21999.7289157
SDN,2022-11-01,25135.7228919
SDN,2022-12-01,817.0
SDN,2023-01-01,1260.0
SDN,2023-02-01,0.0
SDN,2023-03-01,0.0
SDN,2023-04-01,371263.77776
SDN,2023-05-01,716940.44441
SDN,2023-06-01,693813.3333
SDN,2023-07-01,716940.44441
SDN,2023-08-01,716940.44441
SDN,2023-09-01,693813.3333
SDN,2023-10-01,716940.44441
SDN,2023-11-01,693813.3333
SDN,2023-12-01,716940.44441
SDN,2024-01-01,298690.555544
SDN,2024-02-01,286378.730184
SDN,2024-03-01,268868.71426
SDN,2024-04-01,0.0
SDN,2024-05-01,0.0
SDN,2024-06-01,0.0
SDN,2024-07-01,0.0
SDN,2024-08-01,0.0
SDN,2024-09-01,0.0
SDN,2024-10-01,315760.733263
SDN,2024-11-01,393546.26665
SDN,2024-12-01,130330.00000100001
SDN,2025-01-01,168836.023257
SDN,2025-02-01,145982.883732
SDN,2025-03-01,215889.65147399998
SDN,2025-04-01,242092.98702
SDN,2025-05-01,246297.95455199998
SDN,2025-06-01,193809.38572
SDN,2025-07-01,124872.872915
SDN,2025-08-01,86288.074716
SDN,2025-09-01,106013.99425599999
SDN,2025-10-01,68600.505741
SDN,2025-11-01,70340.77776900001
SDN,2025-12-01,63525.888882
SDN,2026-01-01,82410.827583
SDN,2026-02-01,71777.172411
SDN,2026-03-01,0.0
SDN,2026-04-01,0.0
SLB,2018-01-01,0.0
SLB,2018-02-01,0.0
SLB,2018-03-01,0.0
SLB,2018-04-01,0.0
SLB,2018-05-01,0.0
SLB,2018-06-01,0.0
SLB,2018-07-01,0.0
SLB,2018-08-01,0.0
SLB,2018-09-01,0.0
SLB,2018-10-01,0.0
SLB,2018-11-01,0.0
SLB,2018-12-01,0.0
SLB,2019-01-01,0.0
SLB,2019-02-01,0.0
SLB,2019-03-01,0.0
SLB,2019-04-01,0.0
SLB,2019-05-01,0.0
SLB,2019-06-01,0.0
SLB,2019-07-01,0.0
SLB,2019-08-01,0.0
SLB,2019-09-01,0.0
SLB,2019-10-01,0.0
SLB,2019-11-01,0.0
SLB,2019-12-01,0.0
SLB,2020-01-01,0.0
SLB,2020-02-01,0.0
SLB,2020-03-01,0.0
SLB,2020-04-01,0.0
SLB,2020-05-01,0.0
SLB,2020-06-01,0.0
SLB,2020-07-01,0.0
SLB,2020-08-01,0.0
SLB,2020-09-01,0.0
SLB,2020-10-01,0.0
SLB,2020-11-01,0.0
SLB,2020-12-01,0.0
SLB,2021-01-01,0.0
SLB,2021-02-01,0.0
SLB,2021-03-01,0.0
SLB,2021-04-01,0.0
SLB,2021-05-01,0.0
SLB,2021-06-01,0.0
SLB,2021-07-01,0.0
SLB,2021-08-01,0.0
SLB,2021-09-01,0.0
SLB,2021-10-01,0.0
SLB,2021-11-01,0.0
SLB,2021-12-01,0.0
SLB,2022-01-01,0.0
SLB,2022-02-01,0.0
SLB,2022-03-01,0.0
SLB,2022-04-01,0.0
SLB,2022-05-01,0.0
SLB,2022-06-01,0.0
SLB,2022-07-01,0.0
SLB,2022-08-01,0.0
SLB,2022-09-01,0.0
SLB,2022-10-01,0.0
SLB,2022-11-01,0.0
SLB,2022-12-01,0.0
SLB,2023-01-01,0.0
SLB,2023-02-01,0.0
SLB,2023-03-01,0.0
SLB,2023-04-01,0.0
SLB,2023-05-01,0.0
SLB,2023-06-01,0.0
SLB,2023-07-01,0.0
SLB,2023-08-01,0.0
SLB,2023-09-01,0.0
SLB,2023-10-01,0.0
SLB,2023-11-01,0.0
SLB,2023-12-01,0.0
SLB,2024-01-01,0.0
SLB,2024-02-01,0.0
SLB,2024-03-01,0.0
SLB,2024-04-01,11.0
SLB,2024-05-01,0.0
SLB,2024-06-01,0.0
SLB,2024-07-01,0.0
SLB,2024-08-01,0.0
SLB,2024-09-01,0.0
SLB,2024-10-01,0.0
SLB,2024-11-01,0.0
SLB,2024-12-01,0.0
SLB,2025-01-01,0.0
SLB,2025-02-01,0.0
SLB,2025-03-01,0.0
SLB,2025-04-01,0.0
SLB,2025-05-01,0.0
SLB,2025-06-01,0.0
SLB,2025-07-01,0.0
SLB,2025-08-01,0.0
SLB,2025-09-01,0.0
SLB,2025-10-01,0.0
SLB,2025-11-01,0.0
SLB,2025-12-01,0.0
SLB,2026-01-01,0.0
SLB,2026-02-01,0.0
SLB,2026-03-01,0.0
SLB,2026-04-01,0.0
SLE,2018-01-01,0.0
SLE,2018-02-01,0.0
SLE,2018-03-01,0.0
SLE,2018-04-01,3000.0
SLE,2018-05-01,0.0
SLE,2018-06-01,0.0
SLE,2018-07-01,0.0
SLE,2018-08-01,0.0
SLE,2018-09-01,0.0
SLE,2018-10-01,0.0
SLE,2018-11-01,0.0
SLE,2018-12-01,0.0
SLE,2019-01-01,2500.0
SLE,2019-02-01,0.0
SLE,2019-03-01,0.0
SLE,2019-04-01,0.0
SLE,2019-05-01,0.0
SLE,2019-06-01,0.0
SLE,2019-07-01,0.0
SLE,2019-08-01,0.0
SLE,2019-09-01,0.0
SLE,2019-10-01,0.0
SLE,2019-11-01,0.0
SLE,2019-12-01,0.0
SLE,2020-01-01,0.0
SLE,2020-02-01,0.0
SLE,2020-03-01,0.0
SLE,2020-04-01,0.0
SLE,2020-05-01,11.0
SLE,2020-06-01,0.0
SLE,2020-07-01,0.0
SLE,2020-08-01,0.0
SLE,2020-09-01,0.0
SLE,2020-10-01,0.0
SLE,2020-11-01,0.0
SLE,2020-12-01,0.0
SLE,2021-01-01,0.0
SLE,2021-02-01,0.0
SLE,2021-03-01,0.0
SLE,2021-04-01,0.0
SLE,2021-05-01,0.0
SLE,2021-06-01,0.0
SLE,2021-07-01,0.0
SLE,2021-08-01,0.0
SLE,2021-09-01,0.0
SLE,2021-10-01,0.0
SLE,2021-11-01,0.0
SLE,2021-12-01,0.0
SLE,2022-01-01,0.0
SLE,2022-02-01,0.0
SLE,2022-03-01,0.0
SLE,2022-04-01,0.0
SLE,2022-05-01,0.0
SLE,2022-06-01,0.0
SLE,2022-07-01,0.0
SLE,2022-08-01,0.0
SLE,2022-09-01,0.0
SLE,2022-10-01,0.0
SLE,2022-11-01,0.0
SLE,2022-12-01,0.0
SLE,2023-01-01,0.0
SLE,2023-02-01,0.0
SLE,2023-03-01,0.0
SLE,2023-04-01,0.0
SLE,2023-05-01,0.0
SLE,2023-06-01,0.0
SLE,2023-07-01,0.0
SLE,2023-08-01,0.0
SLE,2023-09-01,0.0
SLE,2023-10-01,0.0
SLE,2023-11-01,0.0
SLE,2023-12-01,0.0
SLE,2024-01-01,0.0
SLE,2024-02-01,0.0
SLE,2024-03-01,0.0
SLE,2024-04-01,0.0
SLE,2024-05-01,0.0
SLE,2024-06-01,0.0
SLE,2024-07-01,0.0
SLE,2024-08-01,0.0
SLE,2024-09-01,0.0
SLE,2024-10-01,0.0
SLE,2024-11-01,0.0
SLE,2024-12-01,0.0
SLE,2025-01-01,0.0
SLE,2025-02-01,0.0
SLE,2025-03-01,0.0
SLE,2025-04-01,0.0
SLE,2025-05-01,0.0
SLE,2025-06-01,0.0
SLE,2025-07-01,0.0
SLE,2025-08-01,0.0
SLE,2025-09-01,0.0
SLE,2025-10-01,0.0
SLE,2025-11-01,0.0
SLE,2025-12-01,0.0
SLE,2026-01-01,0.0
SLE,2026-02-01,0.0
SLE,2026-03-01,0.0
SLE,2026-04-01,0.0
SLV,2018-01-01,0.0
SLV,2018-02-01,0.0
SLV,2018-03-01,0.0
SLV,2018-04-01,0.0
SLV,2018-05-01,0.0
SLV,2018-06-01,0.0
SLV,2018-07-01,0.0
SLV,2018-08-01,0.0
SLV,2018-09-01,0.0
SLV,2018-10-01,0.0
SLV,2018-11-01,0.0
SLV,2018-12-01,0.0
SLV,2019-01-01,0.0
SLV,2019-02-01,0.0
SLV,2019-03-01,0.0
SLV,2019-04-01,0.0
SLV,2019-05-01,0.0
SLV,2019-06-01,0.0
SLV,2019-07-01,0.0
SLV,2019-08-01,0.0
SLV,2019-09-01,0.0
SLV,2019-10-01,0.0
SLV,2019-11-01,0.0
SLV,2019-12-01,0.0
SLV,2020-01-01,0.0
SLV,2020-02-01,0.0
SLV,2020-03-01,0.0
SLV,2020-04-01,0.0
SLV,2020-05-01,0.0
SLV,2020-06-01,0.0
SLV,2020-07-01,0.0
SLV,2020-08-01,0.0
SLV,2020-09-01,0.0
SLV,2020-10-01,0.0
SLV,2020-11-01,0.0
SLV,2020-12-01,0.0
SLV,2021-01-01,0.0
SLV,2021-02-01,0.0
SLV,2021-03-01,0.0
SLV,2021-04-01,0.0
SLV,2021-05-01,129.0
SLV,2021-06-01,0.0
SLV,2021-07-01,0.0
SLV,2021-08-01,0.0
SLV,2021-09-01,0.0
SLV,2021-10-01,0.0
SLV,2021-11-01,0.0
SLV,2021-12-01,0.0
SLV,2022-01-01,0.0
SLV,2022-02-01,0.0
SLV,2022-03-01,0.0
SLV,2022-04-01,0.0
SLV,2022-05-01,0.0
SLV,2022-06-01,0.0
SLV,2022-07-01,0.0
SLV,2022-08-01,0.0
SLV,2022-09-01,0.0
SLV,2022-10-01,0.0
SLV,2022-11-01,0.0
SLV,2022-12-01,0.0
SLV,2023-01-01,0.0
SLV,2023-02-01,0.0
SLV,2023-03-01,0.0
SLV,2023-04-01,0.0
SLV,2023-05-01,0.0
SLV,2023-06-01,0.0
SLV,2023-07-01,0.0
SLV,2023-08-01,0.0
SLV,2023-09-01,0.0
SLV,2023-10-01,0.0
SLV,2023-11-01,0.0
SLV,2023-12-01,0.0
SLV,2024-01-01,0.0
SLV,2024-02-01,0.0
SLV,2024-03-01,0.0
SLV,2024-04-01,0.0
SLV,2024-05-01,0.0
SLV,2024-06-01,0.0
SLV,2024-07-01,0.0
SLV,2024-08-01,0.0
SLV,2024-09-01,0.0
SLV,2024-10-01,0.0
SLV,2024-11-01,0.0
SLV,2024-12-01,0.0
SLV,2025-01-01,0.0
SLV,2025-02-01,0.0
SLV,2025-03-01,0.0
SLV,2025-04-01,0.0
SLV,2025-05-01,0.0
SLV,2025-06-01,0.0
SLV,2025-07-01,0.0
SLV,2025-08-01,0.0
SLV,2025-09-01,0.0
SLV,2025-10-01,0.0
SLV,2025-11-01,0.0
SLV,2025-12-01,0.0
SLV,2026-01-01,0.0
SLV,2026-02-01,0.0
SLV,2026-03-01,0.0
SLV,2026-04-01,0.0
SOM,2022-09-01,67560.0
SOM,2022-10-01,0.0
SOM,2022-11-01,0.0
SOM,2022-12-01,0.0
SOM,2023-01-01,227507.000004
SOM,2023-02-01,145487.000008
SOM,2023-03-01,60729.0
SOM,2023-04-01,3897.9999989999997
SOM,2023-05-01,41769.000007
SOM,2023-06-01,61253.00001
SOM,2023-07-01,37583.000009
SOM,2023-08-01,25655.9999992
SOM,2023-09-01,20634.999999
SOM,2023-10-01,20737.9999989
SOM,2023-11-01,24663.999999
SOM,2023-12-01,3053.99999993
SOM,2024-01-01,8678.0000009
SOM,2024-02-01,10864.9999996
SOM,2024-03-01,54773.000007999995
SOM,2024-04-01,14855.000001
SOM,2024-05-01,10381.999999799998
SOM,2024-06-01,8262.0
SOM,2024-07-01,68612.00001300001
SOM,2024-08-01,8841.0000004
SOM,2024-09-01,5288.000001
SOM,2024-10-01,0.0
SOM,2024-11-01,0.0
SOM,2024-12-01,34250.00001
SOM,2025-01-01,19825.0
SOM,2025-02-01,15661.9999991
SOM,2025-03-01,36359.0000021
SOM,2025-04-01,3476.99999993
SOM,2025-05-01,4327.99999962
SOM,2025-06-01,48637.29032328
SOM,2025-07-01,92862.999996
SOM,2025-08-01,35527.709675
SOM,2025-09-01,8532.00000021
SOM,2025-10-01,9365.0000003
SOM,2025-11-01,36527.0
SOM,2025-12-01,2565.99999982
SOM,2026-01-01,8408.999999108
SOM,2026-02-01,22.000000001
SOM,2026-03-01,0.0
SOM,2026-04-01,0.0
SSD,2018-01-01,0.0
SSD,2018-02-01,0.0
SSD,2018-03-01,0.0
SSD,2018-04-01,35600.0000043
SSD,2018-05-01,0.0
SSD,2018-06-01,0.0
SSD,2018-07-01,0.117647059
SSD,2018-08-01,3.882352944
SSD,2018-09-01,8802.0
SSD,2018-10-01,6591.9999999
SSD,2018-11-01,9172.0
SSD,2018-12-01,0.0
SSD,2019-01-01,3057.00000013
SSD,2019-02-01,0.0
SSD,2019-03-01,0.0
SSD,2019-04-01,0.0
SSD,2019-05-01,20999.999995
SSD,2019-06-01,0.0
SSD,2019-07-01,0.0
SSD,2019-08-01,32999.999999
SSD,2019-09-01,0.0
SSD,2019-10-01,0.0
SSD,2019-11-01,0.0
SSD,2019-12-01,4478.00000018
SSD,2020-01-01,16000.000001299999
SSD,2020-02-01,0.0
SSD,2020-03-01,0.0
SSD,2020-04-01,0.0
SSD,2020-05-01,0.0
SSD,2020-06-01,1400.0000000999999
SSD,2020-07-01,0.0
SSD,2020-08-01,0.0
SSD,2020-09-01,0.0
SSD,2020-10-01,0.0
SSD,2020-11-01,0.0
SSD,2020-12-01,0.0
SSD,2021-01-01,55739.5340083
SSD,2021-02-01,53811.62367
SSD,2021-03-01,72735.27776
SSD,2021-04-01,70333.487636
SSD,2021-05-01,77242.816607
SSD,2021-06-01,25249.303795800002
SSD,2021-07-01,43740.2270872
SSD,2021-08-01,89469.286208
SSD,2021-09-01,36292.17255292
SSD,2021-10-01,627.17361579
SSD,2021-11-01,489.097060816
SSD,2021-12-01,494.99999999
SSD,2022-01-01,4050.9999999
SSD,2022-02-01,0.0
SSD,2022-03-01,0.0
SSD,2022-04-01,0.0
SSD,2022-05-01,0.0
SSD,2022-06-01,0.0
SSD,2022-07-01,0.0
SSD,2022-08-01,0.0
SSD,2022-09-01,0.0
SSD,2022-10-01,0.0
SSD,2022-11-01,3600.0
SSD,2022-12-01,30000.0
SSD,2023-01-01,17555.000001
SSD,2023-02-01,45146.999996
SSD,2023-03-01,1731.99999994
SSD,2023-04-01,0.0
SSD,2023-05-01,0.0
SSD,2023-06-01,9856.0
SSD,2023-07-01,6600.0000004
SSD,2023-08-01,0.0
SSD,2023-09-01,12000.0
SSD,2023-10-01,0.0
SSD,2023-11-01,2700.0
SSD,2023-12-01,0.0
SSD,2024-01-01,8846.153845800001
SSD,2024-02-01,62593.84616
SSD,2024-03-01,8255.2500016
SSD,2024-04-01,49236.950001
SSD,2024-05-01,8711.80000102
SSD,2024-06-01,0.0
SSD,2024-07-01,32324.5454555
SSD,2024-08-01,8270.4545452
SSD,2024-09-01,4903.0434780000005
SSD,2024-10-01,28288.289855
SSD,2024-11-01,3626.6666664
SSD,2024-12-01,55017.0
SSD,2025-01-01,114698.8529421
SSD,2025-02-01,98390.556121
SSD,2025-03-01,96653.03851500001
SSD,2025-04-01,119229.7128943
SSD,2025-05-01,109800.497331
SSD,2025-06-01,48397.5422022
SSD,2025-07-01,28401.40000508
SSD,2025-08-01,16168.899997600001
SSD,2025-09-01,21963.00626163
SSD,2025-10-01,68156.325094
SSD,2025-11-01,121549.58828899999
SSD,2025-12-01,31250.58035527
SSD,2026-01-01,615488.668566
SSD,2026-02-01,153301.331438
SSD,2026-03-01,0.0
SSD,2026-04-01,0.0
SYR,2018-01-01,0.0
SYR,2018-02-01,0.0
SYR,2018-03-01,59151.88060800001
SYR,2018-04-01,77154.62688000001
SYR,2018-05-01,79726.447776
SYR,2018-06-01,77154.62688000001
SYR,2018-07-01,79726.447776
SYR,2018-08-01,79726.447776
SYR,2018-09-01,64295.5224
SYR,2018-10-01,0.0
SYR,2018-11-01,0.0
SYR,2018-12-01,0.0
SYR,2019-01-01,202924.125585
SYR,2019-02-01,183286.30698000002
SYR,2019-03-01,202924.125585
SYR,2019-04-01,196378.18605000002
SYR,2019-05-01,202924.125585
SYR,2019-06-01,196378.18605000002
SYR,2019-07-01,202924.125585
SYR,2019-08-01,202924.125585
SYR,2019-09-01,196378.18605000002
SYR,2019-10-01,202924.125585
SYR,2019-11-01,196378.18605000002
SYR,2019-12-01,202924.125585
SYR,2020-01-01,202924.125585
SYR,2020-02-01,189832.246515
SYR,2020-03-01,32729.697675000003
SYR,2020-04-01,264.0
SYR,2020-05-01,682.0
SYR,2020-06-01,198.0
SYR,2020-07-01,0.0
SYR,2020-08-01,0.0
SYR,2020-09-01,0.0
SYR,2020-10-01,0.0
SYR,2020-11-01,0.0
SYR,2020-12-01,0.0
SYR,2021-01-01,34928.553895
SYR,2021-02-01,31548.37126
SYR,2021-03-01,34928.553895
SYR,2021-04-01,33801.826349999996
SYR,2021-05-01,34928.553895
SYR,2021-06-01,33801.826349999996
SYR,2021-07-01,46591.053895
SYR,2021-08-01,60586.053895000005
SYR,2021-09-01,33801.826349999996
SYR,2021-10-01,34928.553895
SYR,2021-11-01,33801.826349999996
SYR,2021-12-01,0.0
SYR,2022-01-01,16612.9999998
SYR,2022-02-01,19329.0000008
SYR,2022-03-01,16210.000001200002
SYR,2022-04-01,13139.000001
SYR,2022-05-01,15975.9999997
SYR,2022-06-01,13713.0
SYR,2022-07-01,14642.999999700001
SYR,2022-08-01,21089.000000599997
SYR,2022-09-01,23355.0
SYR,2022-10-01,16600.999999
SYR,2022-11-01,0.0
SYR,2022-12-01,0.0
SYR,2023-01-01,4468.0000013
SYR,2023-02-01,0.0
SYR,2023-03-01,29.999999985000002
SYR,2023-04-01,4666.999999
SYR,2023-05-01,7255.9999990999995
SYR,2023-06-01,5406.999999
SYR,2023-07-01,7906.0000011
SYR,2023-08-01,14738.250000600001
SYR,2023-09-01,58858.750009999996
SYR,2023-10-01,227452.00005600002
SYR,2023-11-01,9677.000001
SYR,2023-12-01,340.00000014
SYR,2024-01-01,9967.5333323
SYR,2024-02-01,9324.4666657
SYR,2024-03-01,0.0
SYR,2024-04-01,0.0
SYR,2024-05-01,0.0
SYR,2024-06-01,0.0
SYR,2024-07-01,11.0
SYR,2024-08-01,22840.0000009
SYR,2024-09-01,0.0
SYR,2024-10-01,11023.0
SYR,2024-11-01,688382.353
SYR,2024-12-01,1652117.6472
SYR,2025-01-01,0.0
SYR,2025-02-01,0.0
SYR,2025-03-01,0.0
SYR,2025-04-01,0.0
SYR,2025-05-01,0.0
SYR,2025-06-01,0.0
SYR,2025-07-01,0.0
SYR,2025-08-01,0.0
SYR,2025-09-01,39446.00001
SYR,2025-10-01,17609.9999991
SYR,2025-11-01,15677.000001
SYR,2025-12-01,19579.000001200002
SYR,2026-01-01,170000.0
SYR,2026-02-01,0.0
SYR,2026-03-01,0.0
SYR,2026-04-01,0.0
TCD,2018-01-01,0.0
TCD,2018-02-01,0.0
TCD,2018-03-01,0.0
TCD,2018-04-01,0.0
TCD,2018-05-01,0.0
TCD,2018-06-01,0.0
TCD,2018-07-01,0.0
TCD,2018-08-01,0.0
TCD,2018-09-01,0.0
TCD,2018-10-01,0.0
TCD,2018-11-01,0.0
TCD,2018-12-01,0.0
TCD,2019-01-01,3384.4936712000003
TCD,2019-02-01,3056.9620256000003
TCD,2019-03-01,2183.544304
TCD,2019-04-01,3888.66666716
TCD,2019-05-01,24487.3333342
TCD,2019-06-01,7415.0000019
TCD,2019-07-01,0.0
TCD,2019-08-01,7598.4
TCD,2019-09-01,2273.6
TCD,2019-10-01,193.0
TCD,2019-11-01,912.0
TCD,2019-12-01,1700.0
TCD,2020-01-01,0.0
TCD,2020-02-01,0.0
TCD,2020-03-01,19999.999999
TCD,2020-04-01,0.0
TCD,2020-05-01,0.0
TCD,2020-06-01,0.0
TCD,2020-07-01,0.0
TCD,2020-08-01,0.0
TCD,2020-09-01,0.0
TCD,2020-10-01,0.0
TCD,2020-11-01,20.0
TCD,2020-12-01,0.0
TCD,2021-01-01,1714.33591328
TCD,2021-02-01,1897.9752321600001
TCD,2021-03-01,2101.3297213200003
TCD,2021-04-01,2033.5448916
TCD,2021-05-01,2693.82972128
TCD,2021-06-01,5578.54489144
TCD,2021-07-01,1713.8297213199999
TCD,2021-08-01,1713.8297213199999
TCD,2021-09-01,1658.5448916
TCD,2021-10-01,1713.8297213199999
TCD,2021-11-01,1437.40557272
TCD,2021-12-01,0.0
TCD,2022-01-01,0.0
TCD,2022-02-01,0.0
TCD,2022-03-01,0.0
TCD,2022-04-01,0.0
TCD,2022-05-01,0.0
TCD,2022-06-01,0.0
TCD,2022-07-01,555.4545455
TCD,2022-08-01,666.5454546000001
TCD,2022-09-01,3667.0
TCD,2022-10-01,0.0
TCD,2022-11-01,0.0
TCD,2022-12-01,0.0
TCD,2023-01-01,1710.0
TCD,2023-02-01,4386.0
TCD,2023-03-01,7384.0
TCD,2023-04-01,18646.0638284
TCD,2023-05-01,24438.9361698
TCD,2023-06-01,860.0
TCD,2023-07-01,16183.0
TCD,2023-08-01,6900.0
TCD,2023-09-01,10497.0
TCD,2023-10-01,6788.0
TCD,2023-11-01,0.0
TCD,2023-12-01,0.0
TCD,2024-01-01,14600.999998899999
TCD,2024-02-01,9073.0
TCD,2024-03-01,1280.0
TCD,2024-04-01,502.0
TCD,2024-05-01,1526.0
TCD,2024-06-01,6312.99999987
TCD,2024-07-01,3268.9999991
TCD,2024-08-01,1735.00000014
TCD,2024-09-01,2220.0
TCD,2024-10-01,7599.9999993
TCD,2024-11-01,3759.999999
TCD,2024-12-01,1499.99999987
TCD,2025-01-01,1899.99999998
TCD,2025-02-01,837.0
TCD,2025-03-01,700.0
TCD,2025-04-01,0.0
TCD,2025-05-01,6200.0
TCD,2025-06-01,2270.0
TCD,2025-07-01,2405.0
TCD,2025-08-01,0.0
TCD,2025-09-01,0.0
TCD,2025-10-01,0.0
TCD,2025-11-01,0.0
TCD,2025-12-01,0.0
TCD,2026-01-01,2195.13513511
TCD,2026-02-01,3232.7027026600003
TCD,2026-03-01,2195.13513511
TCD,2026-04-01,1487.0270270100002
TGO,2018-01-01,0.0
TGO,2018-02-01,0.0
TGO,2018-03-01,0.0
TGO,2018-04-01,0.0
TGO,2018-05-01,0.0
TGO,2018-06-01,0.0
TGO,2018-07-01,0.0
TGO,2018-08-01,0.0
TGO,2018-09-01,0.0
TGO,2018-10-01,0.0
TGO,2018-11-01,0.0
TGO,2018-12-01,0.0
TGO,2019-01-01,0.0
TGO,2019-02-01,0.0
TGO,2019-03-01,0.0
