iso3,month,INFORM,VU,CC,HA
UKR,2027-03-01,5.6,6.1,3.6,7.9
UKR,2027-04-01,5.6,6.1,3.6,7.9
URY,2016-05-01,1.7,1.7,2.9,1.0
URY,2016-06-01,1.7,1.7,2.9,1.0
URY,2016-07-01,1.7,1.7,2.9,1.0
URY,2016-08-01,1.7,1.7,2.9,1.0
URY,2016-09-01,1.7,1.7,2.9,1.0
URY,2016-10-01,1.7,1.7,2.9,1.0
URY,2016-11-01,1.7,1.7,2.9,1.0
URY,2016-12-01,1.7,1.7,2.9,1.0
URY,2017-01-01,1.7,1.7,2.9,1.0
URY,2017-02-01,1.7,1.7,2.9,1.0
URY,2017-03-01,1.7,1.7,2.9,1.0
URY,2017-04-01,1.7,1.7,2.9,1.0
URY,2017-05-01,1.5,1.8,2.8,0.7
URY,2017-06-01,1.5,1.8,2.8,0.7
URY,2017-07-01,1.5,1.8,2.8,0.7
URY,2017-08-01,1.5,1.8,2.8,0.7
URY,2017-09-01,1.5,1.8,2.8,0.7
URY,2017-10-01,1.5,1.8,2.8,0.7
URY,2017-11-01,1.5,1.8,2.8,0.7
URY,2017-12-01,1.5,1.8,2.8,0.7
URY,2018-01-01,1.5,1.8,2.8,0.7
URY,2018-02-01,1.5,1.8,2.8,0.7
URY,2018-03-01,1.5,1.8,2.8,0.7
URY,2018-04-01,1.5,1.8,2.8,0.7
URY,2018-05-01,1.5,1.7,2.8,0.7
URY,2018-06-01,1.5,1.7,2.8,0.7
URY,2018-07-01,1.5,1.7,2.8,0.7
URY,2018-08-01,1.5,1.7,2.8,0.7
URY,2018-09-01,1.5,1.7,2.8,0.7
URY,2018-10-01,1.5,1.7,2.8,0.7
URY,2018-11-01,1.5,1.7,2.8,0.7
URY,2018-12-01,1.5,1.7,2.8,0.7
URY,2019-01-01,1.5,1.7,2.8,0.7
URY,2019-02-01,1.5,1.7,2.8,0.7
URY,2019-03-01,1.5,1.7,2.8,0.7
URY,2019-04-01,1.5,1.7,2.8,0.7
URY,2019-05-01,1.5,1.6,2.9,0.7
URY,2019-06-01,1.5,1.6,2.9,0.7
URY,2019-07-01,1.5,1.6,2.9,0.7
URY,2019-08-01,1.5,1.6,2.9,0.7
URY,2019-09-01,1.5,1.6,2.9,0.7
URY,2019-10-01,1.5,1.6,2.9,0.7
URY,2019-11-01,1.5,1.6,2.9,0.7
URY,2019-12-01,1.5,1.6,2.9,0.7
URY,2020-01-01,1.5,1.6,2.9,0.7
URY,2020-02-01,1.5,1.6,2.9,0.7
URY,2020-03-01,1.5,1.6,2.9,0.7
URY,2020-04-01,1.5,1.6,2.9,0.7
URY,2020-05-01,1.8,2.0,2.8,1.0
URY,2020-06-01,1.8,2.0,2.8,1.0
URY,2020-07-01,1.8,2.0,2.8,1.0
URY,2020-08-01,1.8,2.0,2.8,1.0
URY,2020-09-01,1.8,2.0,2.8,1.0
URY,2020-10-01,1.8,2.0,2.8,1.0
URY,2020-11-01,1.8,2.0,2.8,1.0
URY,2020-12-01,1.8,2.0,2.8,1.0
URY,2021-01-01,1.8,2.0,2.8,1.0
URY,2021-02-01,1.8,2.0,2.8,1.0
URY,2021-03-01,1.8,2.0,2.8,1.0
URY,2021-04-01,1.8,2.0,2.8,1.0
URY,2021-05-01,1.8,2.3,2.7,0.9
URY,2021-06-01,1.8,2.3,2.7,0.9
URY,2021-07-01,1.8,2.3,2.7,0.9
URY,2021-08-01,1.8,2.3,2.7,0.9
URY,2021-09-01,1.8,2.3,2.7,0.9
URY,2021-10-01,1.8,2.3,2.7,0.9
URY,2021-11-01,1.8,2.3,2.7,0.9
URY,2021-12-01,1.8,2.3,2.7,0.9
URY,2022-01-01,1.8,2.3,2.7,0.9
URY,2022-02-01,1.8,2.3,2.7,0.9
URY,2022-03-01,1.8,2.3,2.7,0.9
URY,2022-04-01,1.8,2.3,2.7,0.9
URY,2022-05-01,1.8,2.5,2.7,0.9
URY,2022-06-01,1.8,2.5,2.7,0.9
URY,2022-07-01,1.8,2.5,2.7,0.9
URY,2022-08-01,1.8,2.5,2.7,0.9
URY,2022-09-01,1.8,2.5,2.7,0.9
URY,2022-10-01,1.8,2.5,2.7,0.9
URY,2022-11-01,1.8,2.5,2.7,0.9
URY,2022-12-01,1.8,2.5,2.7,0.9
URY,2023-01-01,1.8,2.5,2.7,0.9
URY,2023-02-01,1.8,2.5,2.7,0.9
URY,2023-03-01,1.8,2.5,2.7,0.9
URY,2023-04-01,1.8,2.5,2.7,0.9
URY,2023-05-01,1.8,2.5,2.6,0.9
URY,2023-06-01,1.8,2.5,2.6,0.9
URY,2023-07-01,1.8,2.5,2.6,0.9
URY,2023-08-01,1.8,2.5,2.6,0.9
URY,2023-09-01,1.8,2.5,2.6,0.9
URY,2023-10-01,1.8,2.5,2.6,0.9
URY,2023-11-01,1.8,2.5,2.6,0.9
URY,2023-12-01,1.8,2.5,2.6,0.9
URY,2024-01-01,1.8,2.5,2.6,0.9
URY,2024-02-01,1.8,2.5,2.6,0.9
URY,2024-03-01,1.8,2.5,2.6,0.9
URY,2024-04-01,1.8,2.5,2.6,0.9
URY,2024-05-01,2.1,3.1,2.6,1.1
URY,2024-06-01,2.1,3.1,2.6,1.1
URY,2024-07-01,2.1,3.1,2.6,1.1
URY,2024-08-01,2.1,3.1,2.6,1.1
URY,2024-09-01,2.1,3.1,2.6,1.1
URY,2024-10-01,2.1,3.1,2.6,1.1
URY,2024-11-01,2.1,3.1,2.6,1.1
URY,2024-12-01,2.1,3.1,2.6,1.1
URY,2025-01-01,2.1,3.1,2.6,1.1
URY,2025-02-01,2.1,3.1,2.6,1.1
URY,2025-03-01,2.1,3.1,2.6,1.1
URY,2025-04-01,2.1,3.1,2.6,1.1
URY,2025-05-01,2.3,3.9,2.5,1.3
URY,2025-06-01,2.3,3.9,2.5,1.3
URY,2025-07-01,2.3,3.9,2.5,1.3
URY,2025-08-01,2.3,3.9,2.5,1.3
URY,2025-09-01,2.3,3.9,2.5,1.3
URY,2025-10-01,2.3,3.9,2.5,1.3
URY,2025-11-01,2.3,3.9,2.5,1.3
URY,2025-12-01,2.3,3.9,2.5,1.3
URY,2026-01-01,2.3,3.9,2.5,1.3
URY,2026-02-01,2.3,3.9,2.5,1.3
URY,2026-03-01,2.3,3.9,2.5,1.3
URY,2026-04-01,2.3,3.9,2.5,1.3
URY,2026-05-01,2.5,3.1,3.1,1.7
URY,2026-06-01,2.5,3.1,3.1,1.7
URY,2026-07-01,2.5,3.1,3.1,1.7
URY,2026-08-01,2.5,3.1,3.1,1.7
URY,2026-09-01,2.5,3.1,3.1,1.7
URY,2026-10-01,2.5,3.1,3.1,1.7
URY,2026-11-01,2.5,3.1,3.1,1.7
URY,2026-12-01,2.5,3.1,3.1,1.7
URY,2027-01-01,2.5,3.1,3.1,1.7
URY,2027-02-01,2.5,3.1,3.1,1.7
URY,2027-03-01,2.5,3.1,3.1,1.7
URY,2027-04-01,2.5,3.1,3.1,1.7
USA,2016-05-01,3.2,2.4,2.2,6.5
USA,2016-06-01,3.2,2.4,2.2,6.5
USA,2016-07-01,3.2,2.4,2.2,6.5
USA,2016-08-01,3.2,2.4,2.2,6.5
USA,2016-09-01,3.2,2.4,2.2,6.5
USA,2016-10-01,3.2,2.4,2.2,6.5
USA,2016-11-01,3.2,2.4,2.2,6.5
USA,2016-12-01,3.2,2.4,2.2,6.5
USA,2017-01-01,3.2,2.4,2.2,6.5
USA,2017-02-01,3.2,2.4,2.2,6.5
USA,2017-03-01,3.2,2.4,2.2,6.5
USA,2017-04-01,3.2,2.4,2.2,6.5
USA,2017-05-01,3.1,2.3,2.2,5.8
USA,2017-06-01,3.1,2.3,2.2,5.8
USA,2017-07-01,3.1,2.3,2.2,5.8
USA,2017-08-01,3.1,2.3,2.2,5.8
USA,2017-09-01,3.1,2.3,2.2,5.8
USA,2017-10-01,3.1,2.3,2.2,5.8
USA,2017-11-01,3.1,2.3,2.2,5.8
USA,2017-12-01,3.1,2.3,2.2,5.8
USA,2018-01-01,3.1,2.3,2.2,5.8
USA,2018-02-01,3.1,2.3,2.2,5.8
USA,2018-03-01,3.1,2.3,2.2,5.8
USA,2018-04-01,3.1,2.3,2.2,5.8
USA,2018-05-01,3.6,3.5,2.2,6.1
USA,2018-06-01,3.6,3.5,2.2,6.1
USA,2018-07-01,3.6,3.5,2.2,6.1
USA,2018-08-01,3.6,3.5,2.2,6.1
USA,2018-09-01,3.6,3.5,2.2,6.1
USA,2018-10-01,3.6,3.5,2.2,6.1
USA,2018-11-01,3.6,3.5,2.2,6.1
USA,2018-12-01,3.6,3.5,2.2,6.1
USA,2019-01-01,3.6,3.5,2.2,6.1
USA,2019-02-01,3.6,3.5,2.2,6.1
USA,2019-03-01,3.6,3.5,2.2,6.1
USA,2019-04-01,3.6,3.5,2.2,6.1
USA,2019-05-01,3.4,2.8,2.1,6.8
USA,2019-06-01,3.4,2.8,2.1,6.8
USA,2019-07-01,3.4,2.8,2.1,6.8
USA,2019-08-01,3.4,2.8,2.1,6.8
USA,2019-09-01,3.4,2.8,2.1,6.8
USA,2019-10-01,3.4,2.8,2.1,6.8
USA,2019-11-01,3.4,2.8,2.1,6.8
USA,2019-12-01,3.4,2.8,2.1,6.8
USA,2020-01-01,3.4,2.8,2.1,6.8
USA,2020-02-01,3.4,2.8,2.1,6.8
USA,2020-03-01,3.4,2.8,2.1,6.8
USA,2020-04-01,3.4,2.8,2.1,6.8
USA,2020-05-01,3.4,2.9,2.1,6.7
USA,2020-06-01,3.4,2.9,2.1,6.7
USA,2020-07-01,3.4,2.9,2.1,6.7
USA,2020-08-01,3.4,2.9,2.1,6.7
USA,2020-09-01,3.4,2.9,2.1,6.7
USA,2020-10-01,3.4,2.9,2.1,6.7
USA,2020-11-01,3.4,2.9,2.1,6.7
USA,2020-12-01,3.4,2.9,2.1,6.7
USA,2021-01-01,3.4,2.9,2.1,6.7
USA,2021-02-01,3.4,2.9,2.1,6.7
USA,2021-03-01,3.4,2.9,2.1,6.7
USA,2021-04-01,3.4,2.9,2.1,6.7
USA,2021-05-01,3.4,2.9,2.1,6.3
USA,2021-06-01,3.4,2.9,2.1,6.3
USA,2021-07-01,3.4,2.9,2.1,6.3
USA,2021-08-01,3.4,2.9,2.1,6.3
USA,2021-09-01,3.4,2.9,2.1,6.3
USA,2021-10-01,3.4,2.9,2.1,6.3
USA,2021-11-01,3.4,2.9,2.1,6.3
USA,2021-12-01,3.4,2.9,2.1,6.3
USA,2022-01-01,3.4,2.9,2.1,6.3
USA,2022-02-01,3.4,2.9,2.1,6.3
USA,2022-03-01,3.4,2.9,2.1,6.3
USA,2022-04-01,3.4,2.9,2.1,6.3
USA,2022-05-01,3.4,3.0,2.1,6.2
USA,2022-06-01,3.4,3.0,2.1,6.2
USA,2022-07-01,3.4,3.0,2.1,6.2
USA,2022-08-01,3.4,3.0,2.1,6.2
USA,2022-09-01,3.4,3.0,2.1,6.2
USA,2022-10-01,3.4,3.0,2.1,6.2
USA,2022-11-01,3.4,3.0,2.1,6.2
USA,2022-12-01,3.4,3.0,2.1,6.2
USA,2023-01-01,3.4,3.0,2.1,6.2
USA,2023-02-01,3.4,3.0,2.1,6.2
USA,2023-03-01,3.4,3.0,2.1,6.2
USA,2023-04-01,3.4,3.0,2.1,6.2
USA,2023-05-01,3.2,3.1,2.2,4.6
USA,2023-06-01,3.2,3.1,2.2,4.6
USA,2023-07-01,3.2,3.1,2.2,4.6
USA,2023-08-01,3.2,3.1,2.2,4.6
USA,2023-09-01,3.2,3.1,2.2,4.6
USA,2023-10-01,3.2,3.1,2.2,4.6
USA,2023-11-01,3.2,3.1,2.2,4.6
USA,2023-12-01,3.2,3.1,2.2,4.6
USA,2024-01-01,3.2,3.1,2.2,4.6
USA,2024-02-01,3.2,3.1,2.2,4.6
USA,2024-03-01,3.2,3.1,2.2,4.6
USA,2024-04-01,3.2,3.1,2.2,4.6
USA,2024-05-01,3.2,3.0,2.2,4.8
USA,2024-06-01,3.2,3.0,2.2,4.8
USA,2024-07-01,3.2,3.0,2.2,4.8
USA,2024-08-01,3.2,3.0,2.2,4.8
USA,2024-09-01,3.2,3.0,2.2,4.8
USA,2024-10-01,3.2,3.0,2.2,4.8
USA,2024-11-01,3.2,3.0,2.2,4.8
USA,2024-12-01,3.2,3.0,2.2,4.8
USA,2025-01-01,3.2,3.0,2.2,4.8
USA,2025-02-01,3.2,3.0,2.2,4.8
USA,2025-03-01,3.2,3.0,2.2,4.8
USA,2025-04-01,3.2,3.0,2.2,4.8
USA,2025-05-01,3.0,3.2,2.0,4.4
USA,2025-06-01,3.0,3.2,2.0,4.4
USA,2025-07-01,3.0,3.2,2.0,4.4
USA,2025-08-01,3.0,3.2,2.0,4.4
USA,2025-09-01,3.0,3.2,2.0,4.4
USA,2025-10-01,3.0,3.2,2.0,4.4
USA,2025-11-01,3.0,3.2,2.0,4.4
USA,2025-12-01,3.0,3.2,2.0,4.4
USA,2026-01-01,3.0,3.2,2.0,4.4
USA,2026-02-01,3.0,3.2,2.0,4.4
USA,2026-03-01,3.0,3.2,2.0,4.4
USA,2026-04-01,3.0,3.2,2.0,4.4
USA,2026-05-01,3.2,3.3,2.0,5.1
USA,2026-06-01,3.2,3.3,2.0,5.1
USA,2026-07-01,3.2,3.3,2.0,5.1
USA,2026-08-01,3.2,3.3,2.0,5.1
USA,2026-09-01,3.2,3.3,2.0,5.1
USA,2026-10-01,3.2,3.3,2.0,5.1
USA,2026-11-01,3.2,3.3,2.0,5.1
USA,2026-12-01,3.2,3.3,2.0,5.1
USA,2027-01-01,3.2,3.3,2.0,5.1
USA,2027-02-01,3.2,3.3,2.0,5.1
USA,2027-03-01,3.2,3.3,2.0,5.1
USA,2027-04-01,3.2,3.3,2.0,5.1
UZB,2016-05-01,3.3,1.8,4.4,4.5
UZB,2016-06-01,3.3,1.8,4.4,4.5
UZB,2016-07-01,3.3,1.8,4.4,4.5
UZB,2016-08-01,3.3,1.8,4.4,4.5
UZB,2016-09-01,3.3,1.8,4.4,4.5
UZB,2016-10-01,3.3,1.8,4.4,4.5
UZB,2016-11-01,3.3,1.8,4.4,4.5
UZB,2016-12-01,3.3,1.8,4.4,4.5
UZB,2017-01-01,3.3,1.8,4.4,4.5
UZB,2017-02-01,3.3,1.8,4.4,4.5
UZB,2017-03-01,3.3,1.8,4.4,4.5
UZB,2017-04-01,3.3,1.8,4.4,4.5
UZB,2017-05-01,3.1,1.3,4.1,5.6
UZB,2017-06-01,3.1,1.3,4.1,5.6
UZB,2017-07-01,3.1,1.3,4.1,5.6
UZB,2017-08-01,3.1,1.3,4.1,5.6
UZB,2017-09-01,3.1,1.3,4.1,5.6
UZB,2017-10-01,3.1,1.3,4.1,5.6
UZB,2017-11-01,3.1,1.3,4.1,5.6
UZB,2017-12-01,3.1,1.3,4.1,5.6
UZB,2018-01-01,3.1,1.3,4.1,5.6
UZB,2018-02-01,3.1,1.3,4.1,5.6
UZB,2018-03-01,3.1,1.3,4.1,5.6
UZB,2018-04-01,3.1,1.3,4.1,5.6
UZB,2018-05-01,3.0,1.3,4.1,5.0
UZB,2018-06-01,3.0,1.3,4.1,5.0
UZB,2018-07-01,3.0,1.3,4.1,5.0
UZB,2018-08-01,3.0,1.3,4.1,5.0
UZB,2018-09-01,3.0,1.3,4.1,5.0
UZB,2018-10-01,3.0,1.3,4.1,5.0
UZB,2018-11-01,3.0,1.3,4.1,5.0
UZB,2018-12-01,3.0,1.3,4.1,5.0
UZB,2019-01-01,3.0,1.3,4.1,5.0
UZB,2019-02-01,3.0,1.3,4.1,5.0
UZB,2019-03-01,3.0,1.3,4.1,5.0
UZB,2019-04-01,3.0,1.3,4.1,5.0
UZB,2019-05-01,3.4,1.9,4.1,4.9
UZB,2019-06-01,3.4,1.9,4.1,4.9
UZB,2019-07-01,3.4,1.9,4.1,4.9
UZB,2019-08-01,3.4,1.9,4.1,4.9
UZB,2019-09-01,3.4,1.9,4.1,4.9
UZB,2019-10-01,3.4,1.9,4.1,4.9
UZB,2019-11-01,3.4,1.9,4.1,4.9
UZB,2019-12-01,3.4,1.9,4.1,4.9
UZB,2020-01-01,3.4,1.9,4.1,4.9
UZB,2020-02-01,3.4,1.9,4.1,4.9
UZB,2020-03-01,3.4,1.9,4.1,4.9
UZB,2020-04-01,3.4,1.9,4.1,4.9
UZB,2020-05-01,3.1,1.9,4.0,3.8
UZB,2020-06-01,3.1,1.9,4.0,3.8
UZB,2020-07-01,3.1,1.9,4.0,3.8
UZB,2020-08-01,3.1,1.9,4.0,3.8
UZB,2020-09-01,3.1,1.9,4.0,3.8
UZB,2020-10-01,3.1,1.9,4.0,3.8
UZB,2020-11-01,3.1,1.9,4.0,3.8
UZB,2020-12-01,3.1,1.9,4.0,3.8
UZB,2021-01-01,3.1,1.9,4.0,3.8
UZB,2021-02-01,3.1,1.9,4.0,3.8
UZB,2021-03-01,3.1,1.9,4.0,3.8
UZB,2021-04-01,3.1,1.9,4.0,3.8
UZB,2021-05-01,3.1,2.1,3.9,3.8
UZB,2021-06-01,3.1,2.1,3.9,3.8
UZB,2021-07-01,3.1,2.1,3.9,3.8
UZB,2021-08-01,3.1,2.1,3.9,3.8
UZB,2021-09-01,3.1,2.1,3.9,3.8
UZB,2021-10-01,3.1,2.1,3.9,3.8
UZB,2021-11-01,3.1,2.1,3.9,3.8
UZB,2021-12-01,3.1,2.1,3.9,3.8
UZB,2022-01-01,3.1,2.1,3.9,3.8
UZB,2022-02-01,3.1,2.1,3.9,3.8
UZB,2022-03-01,3.1,2.1,3.9,3.8
UZB,2022-04-01,3.1,2.1,3.9,3.8
UZB,2022-05-01,3.1,2.0,3.9,3.9
UZB,2022-06-01,3.1,2.0,3.9,3.9
UZB,2022-07-01,3.1,2.0,3.9,3.9
UZB,2022-08-01,3.1,2.0,3.9,3.9
UZB,2022-09-01,3.1,2.0,3.9,3.9
UZB,2022-10-01,3.1,2.0,3.9,3.9
UZB,2022-11-01,3.1,2.0,3.9,3.9
UZB,2022-12-01,3.1,2.0,3.9,3.9
UZB,2023-01-01,3.1,2.0,3.9,3.9
UZB,2023-02-01,3.1,2.0,3.9,3.9
UZB,2023-03-01,3.1,2.0,3.9,3.9
UZB,2023-04-01,3.1,2.0,3.9,3.9
UZB,2023-05-01,3.4,3.1,3.8,3.2
UZB,2023-06-01,3.4,3.1,3.8,3.2
UZB,2023-07-01,3.4,3.1,3.8,3.2
UZB,2023-08-01,3.4,3.1,3.8,3.2
UZB,2023-09-01,3.4,3.1,3.8,3.2
UZB,2023-10-01,3.4,3.1,3.8,3.2
UZB,2023-11-01,3.4,3.1,3.8,3.2
UZB,2023-12-01,3.4,3.1,3.8,3.2
UZB,2024-01-01,3.4,3.1,3.8,3.2
UZB,2024-02-01,3.4,3.1,3.8,3.2
UZB,2024-03-01,3.4,3.1,3.8,3.2
UZB,2024-04-01,3.4,3.1,3.8,3.2
UZB,2024-05-01,3.2,3.0,3.6,3.0
UZB,2024-06-01,3.2,3.0,3.6,3.0
UZB,2024-07-01,3.2,3.0,3.6,3.0
UZB,2024-08-01,3.2,3.0,3.6,3.0
UZB,2024-09-01,3.2,3.0,3.6,3.0
UZB,2024-10-01,3.2,3.0,3.6,3.0
UZB,2024-11-01,3.2,3.0,3.6,3.0
UZB,2024-12-01,3.2,3.0,3.6,3.0
UZB,2025-01-01,3.2,3.0,3.6,3.0
UZB,2025-02-01,3.2,3.0,3.6,3.0
UZB,2025-03-01,3.2,3.0,3.6,3.0
UZB,2025-04-01,3.2,3.0,3.6,3.0
UZB,2025-05-01,3.0,2.7,3.6,2.9
UZB,2025-06-01,3.0,2.7,3.6,2.9
UZB,2025-07-01,3.0,2.7,3.6,2.9
UZB,2025-08-01,3.0,2.7,3.6,2.9
UZB,2025-09-01,3.0,2.7,3.6,2.9
UZB,2025-10-01,3.0,2.7,3.6,2.9
UZB,2025-11-01,3.0,2.7,3.6,2.9
UZB,2025-12-01,3.0,2.7,3.6,2.9
UZB,2026-01-01,3.0,2.7,3.6,2.9
UZB,2026-02-01,3.0,2.7,3.6,2.9
UZB,2026-03-01,3.0,2.7,3.6,2.9
UZB,2026-04-01,3.0,2.7,3.6,2.9
UZB,2026-05-01,3.6,2.9,3.4,4.9
UZB,2026-06-01,3.6,2.9,3.4,4.9
UZB,2026-07-01,3.6,2.9,3.4,4.9
UZB,2026-08-01,3.6,2.9,3.4,4.9
UZB,2026-09-01,3.6,2.9,3.4,4.9
UZB,2026-10-01,3.6,2.9,3.4,4.9
UZB,2026-11-01,3.6,2.9,3.4,4.9
UZB,2026-12-01,3.6,2.9,3.4,4.9
UZB,2027-01-01,3.6,2.9,3.4,4.9
UZB,2027-02-01,3.6,2.9,3.4,4.9
UZB,2027-03-01,3.6,2.9,3.4,4.9
UZB,2027-04-01,3.6,2.9,3.4,4.9
VCT,2016-05-01,2.0,2.0,3.2,1.3
VCT,2016-06-01,2.0,2.0,3.2,1.3
VCT,2016-07-01,2.0,2.0,3.2,1.3
VCT,2016-08-01,2.0,2.0,3.2,1.3
VCT,2016-09-01,2.0,2.0,3.2,1.3
VCT,2016-10-01,2.0,2.0,3.2,1.3
VCT,2016-11-01,2.0,2.0,3.2,1.3
VCT,2016-12-01,2.0,2.0,3.2,1.3
VCT,2017-01-01,2.0,2.0,3.2,1.3
VCT,2017-02-01,2.0,2.0,3.2,1.3
VCT,2017-03-01,2.0,2.0,3.2,1.3
VCT,2017-04-01,2.0,2.0,3.2,1.3
VCT,2017-05-01,1.7,1.7,3.6,0.8
VCT,2017-06-01,1.7,1.7,3.6,0.8
VCT,2017-07-01,1.7,1.7,3.6,0.8
VCT,2017-08-01,1.7,1.7,3.6,0.8
VCT,2017-09-01,1.7,1.7,3.6,0.8
VCT,2017-10-01,1.7,1.7,3.6,0.8
VCT,2017-11-01,1.7,1.7,3.6,0.8
VCT,2017-12-01,1.7,1.7,3.6,0.8
VCT,2018-01-01,1.7,1.7,3.6,0.8
VCT,2018-02-01,1.7,1.7,3.6,0.8
VCT,2018-03-01,1.7,1.7,3.6,0.8
VCT,2018-04-01,1.7,1.7,3.6,0.8
VCT,2018-05-01,2.1,3.2,3.7,0.8
VCT,2018-06-01,2.1,3.2,3.7,0.8
VCT,2018-07-01,2.1,3.2,3.7,0.8
VCT,2018-08-01,2.1,3.2,3.7,0.8
VCT,2018-09-01,2.1,3.2,3.7,0.8
VCT,2018-10-01,2.1,3.2,3.7,0.8
VCT,2018-11-01,2.1,3.2,3.7,0.8
VCT,2018-12-01,2.1,3.2,3.7,0.8
VCT,2019-01-01,2.1,3.2,3.7,0.8
VCT,2019-02-01,2.1,3.2,3.7,0.8
VCT,2019-03-01,2.1,3.2,3.7,0.8
VCT,2019-04-01,2.1,3.2,3.7,0.8
VCT,2019-05-01,1.7,2.2,3.7,0.6
VCT,2019-06-01,1.7,2.2,3.7,0.6
VCT,2019-07-01,1.7,2.2,3.7,0.6
VCT,2019-08-01,1.7,2.2,3.7,0.6
VCT,2019-09-01,1.7,2.2,3.7,0.6
VCT,2019-10-01,1.7,2.2,3.7,0.6
VCT,2019-11-01,1.7,2.2,3.7,0.6
VCT,2019-12-01,1.7,2.2,3.7,0.6
VCT,2020-01-01,1.7,2.2,3.7,0.6
VCT,2020-02-01,1.7,2.2,3.7,0.6
VCT,2020-03-01,1.7,2.2,3.7,0.6
VCT,2020-04-01,1.7,2.2,3.7,0.6
VCT,2020-05-01,2.0,1.7,3.4,1.4
VCT,2020-06-01,2.0,1.7,3.4,1.4
VCT,2020-07-01,2.0,1.7,3.4,1.4
VCT,2020-08-01,2.0,1.7,3.4,1.4
VCT,2020-09-01,2.0,1.7,3.4,1.4
VCT,2020-10-01,2.0,1.7,3.4,1.4
VCT,2020-11-01,2.0,1.7,3.4,1.4
VCT,2020-12-01,2.0,1.7,3.4,1.4
VCT,2021-01-01,2.0,1.7,3.4,1.4
VCT,2021-02-01,2.0,1.7,3.4,1.4
VCT,2021-03-01,2.0,1.7,3.4,1.4
VCT,2021-04-01,2.0,1.7,3.4,1.4
VCT,2021-05-01,2.0,1.7,3.6,1.4
VCT,2021-06-01,2.0,1.7,3.6,1.4
VCT,2021-07-01,2.0,1.7,3.6,1.4
VCT,2021-08-01,2.0,1.7,3.6,1.4
VCT,2021-09-01,2.0,1.7,3.6,1.4
VCT,2021-10-01,2.0,1.7,3.6,1.4
VCT,2021-11-01,2.0,1.7,3.6,1.4
VCT,2021-12-01,2.0,1.7,3.6,1.4
VCT,2022-01-01,2.0,1.7,3.6,1.4
VCT,2022-02-01,2.0,1.7,3.6,1.4
VCT,2022-03-01,2.0,1.7,3.6,1.4
VCT,2022-04-01,2.0,1.7,3.6,1.4
VCT,2022-05-01,2.6,3.4,3.6,1.4
VCT,2022-06-01,2.6,3.4,3.6,1.4
VCT,2022-07-01,2.6,3.4,3.6,1.4
VCT,2022-08-01,2.6,3.4,3.6,1.4
VCT,2022-09-01,2.6,3.4,3.6,1.4
VCT,2022-10-01,2.6,3.4,3.6,1.4
VCT,2022-11-01,2.6,3.4,3.6,1.4
VCT,2022-12-01,2.6,3.4,3.6,1.4
VCT,2023-01-01,2.6,3.4,3.6,1.4
VCT,2023-02-01,2.6,3.4,3.6,1.4
VCT,2023-03-01,2.6,3.4,3.6,1.4
VCT,2023-04-01,2.6,3.4,3.6,1.4
VCT,2023-05-01,2.3,2.6,3.5,1.4
VCT,2023-06-01,2.3,2.6,3.5,1.4
VCT,2023-07-01,2.3,2.6,3.5,1.4
VCT,2023-08-01,2.3,2.6,3.5,1.4
VCT,2023-09-01,2.3,2.6,3.5,1.4
VCT,2023-10-01,2.3,2.6,3.5,1.4
VCT,2023-11-01,2.3,2.6,3.5,1.4
VCT,2023-12-01,2.3,2.6,3.5,1.4
VCT,2024-01-01,2.3,2.6,3.5,1.4
VCT,2024-02-01,2.3,2.6,3.5,1.4
VCT,2024-03-01,2.3,2.6,3.5,1.4
VCT,2024-04-01,2.3,2.6,3.5,1.4
VCT,2024-05-01,2.6,3.0,3.4,1.8
VCT,2024-06-01,2.6,3.0,3.4,1.8
VCT,2024-07-01,2.6,3.0,3.4,1.8
VCT,2024-08-01,2.6,3.0,3.4,1.8
VCT,2024-09-01,2.6,3.0,3.4,1.8
VCT,2024-10-01,2.6,3.0,3.4,1.8
VCT,2024-11-01,2.6,3.0,3.4,1.8
VCT,2024-12-01,2.6,3.0,3.4,1.8
VCT,2025-01-01,2.6,3.0,3.4,1.8
VCT,2025-02-01,2.6,3.0,3.4,1.8
VCT,2025-03-01,2.6,3.0,3.4,1.8
VCT,2025-04-01,2.6,3.0,3.4,1.8
VCT,2025-05-01,2.4,2.2,3.3,1.8
VCT,2025-06-01,2.4,2.2,3.3,1.8
VCT,2025-07-01,2.4,2.2,3.3,1.8
VCT,2025-08-01,2.4,2.2,3.3,1.8
VCT,2025-09-01,2.4,2.2,3.3,1.8
VCT,2025-10-01,2.4,2.2,3.3,1.8
VCT,2025-11-01,2.4,2.2,3.3,1.8
VCT,2025-12-01,2.4,2.2,3.3,1.8
VCT,2026-01-01,2.4,2.2,3.3,1.8
VCT,2026-02-01,2.4,2.2,3.3,1.8
VCT,2026-03-01,2.4,2.2,3.3,1.8
VCT,2026-04-01,2.4,2.2,3.3,1.8
VCT,2026-05-01,2.9,3.5,4.0,1.8
VCT,2026-06-01,2.9,3.5,4.0,1.8
VCT,2026-07-01,2.9,3.5,4.0,1.8
VCT,2026-08-01,2.9,3.5,4.0,1.8
VCT,2026-09-01,2.9,3.5,4.0,1.8
VCT,2026-10-01,2.9,3.5,4.0,1.8
VCT,2026-11-01,2.9,3.5,4.0,1.8
VCT,2026-12-01,2.9,3.5,4.0,1.8
VCT,2027-01-01,2.9,3.5,4.0,1.8
